DEPT;SP;RHOZ;PEFZ;AT90;DTCO;Zones
833;0.288310766;1.935104966;2.381902695;0.898824871;154.4344788;-999.25
833.5;-0.010898371;1.890765548;2.373830319;0.853513777;153.5999756;-999.25
834;-0.160464808;1.929301262;2.363733053;0.878497183;152.8686218;-999.25
834.5;-0.3182697;1.934345603;2.376438379;0.808948278;152.1372376;-999.25
835;0.029123096;1.876248121;2.459368944;0.811915934;151.4058991;-999.25
835.5;0.116404884;1.946695566;2.444687128;0.812184095;150.6744995;-999.25
836;0.414358378;2.005158424;2.483434916;0.849799454;149.9431458;-999.25
836.5;0.217100993;1.993225575;2.333142996;0.75825274;147.1266174;-999.25
837;-0.002418817;2.004003048;2.406306982;0.714182615;145.9601288;-999.25
837.5;-1.255318403;2.011547089;2.409005642;0.665883064;145.3260956;-999.25
838;-3.713054657;2.071204424;2.621432066;0.837364078;146.1751251;-999.25
838.5;-2.485444069;1.966279268;2.625791311;0.764770567;146.4168549;-999.25
839;-3.229927301;1.961921811;2.61263442;0.806982637;146.6585541;-999.25
839.5;-2.04790163;2.006395102;2.541710854;0.866419137;146.9002686;-999.25
840;-1.121397376;2.036032677;2.469021559;0.81979388;147.1419678;-999.25
840.5;-0.810710371;2.014833212;2.462668657;0.773249507;147.3836823;-999.25
841;-0.318063647;2.003548622;2.352907896;0.738468647;147.6253662;-999.25
841.5;0.078345984;1.991492748;2.420174122;0.676808178;147.867096;-999.25
842;-0.213066399;2.008008242;2.390128851;0.760025501;148.1087952;-999.25
842.5;-0.089106925;2.005205631;2.327382803;0.686280131;148.3504944;-999.25
843;-0.267012358;2.000756979;2.501228094;0.716489077;148.5921936;-999.25
843.5;-0.160209969;2.005693197;2.516091585;0.629823864;148.8338928;-999.25
844;-0.883657396;2.02178359;2.47875905;0.677907765;149.0756226;-999.25
844.5;-1.039111376;2.030296564;2.514581204;0.72845155;149.3173065;-999.25
845;-1.268891454;2.012532949;2.464978695;0.731566668;149.5590363;-999.25
845.5;-1.512525797;2.016716719;2.447167873;0.737182498;149.8007202;-999.25
846;-0.864260972;1.992224455;2.42970705;0.741537392;150.0424194;-999.25
846.5;-0.646942079;1.986184239;2.494772434;0.729089916;150.2841187;-999.25
847;-0.647161722;1.994445801;2.481036425;0.719872594;151.883316;-999.25
847.5;-0.979792595;1.986211896;2.476748705;0.692158639;149.9065857;-999.25
848;-1.113900781;2.058641434;2.557703018;0.770514548;144.6850281;-999.25
848.5;-0.835471988;2.067138434;2.572953701;0.735429823;143.0553742;-999.25
849;-0.643574059;2.060118914;2.550790787;0.723568976;144.9536438;-999.25
849.5;-1.500606775;2.023983002;2.465468168;0.73374331;147.7835999;-999.25
850;-3.666898966;2.012771606;2.702360392;0.73490864;145.8449249;-999.25
850.5;-9.103579521;2.093961;2.836949825;0.831341505;138.4940186;-999.25
851;-10.81915951;2.112936497;2.992109776;0.851787567;131.1375885;-999.25
851.5;-10.0880928;2.172132492;3.179971933;0.942453265;129.4243317;-999.25
852;-12.50985146;2.153900147;3.173887014;0.918526769;130.3828125;-999.25
852.5;-13.24167252;2.124527216;2.984285116;0.856852174;133.5814209;-999.25
853;-12.27285671;2.132156134;3.017051458;0.778980732;134.3251953;-999.25
853.5;-12.90133095;2.150435686;3.126425266;0.801565766;133.9860992;-999.25
854;-14.06157875;2.161213636;3.066456318;0.844763279;133.6183319;-999.25
854.5;-13.63075924;2.151351452;3.082232237;0.832682192;133.5124512;-999.25
855;-11.87090969;2.119809389;3.019950867;0.721639693;123.6732101;-999.25
855.5;-16.48127174;2.268706799;3.511721611;1.099173188;120.502121;-999.25
856;-22.76260376;2.152551174;3.128896236;0.873594344;122.0839081;-999.25
856.5;-22.14855957;2.155458689;2.983922958;0.839690864;121.2210388;-999.25
857;-22.32089615;2.166576386;3.068265438;0.893901348;122.4186859;-999.25
857.5;-14.24809933;2.153091669;3.332207918;0.959664464;132.2206879;-999.25
858;-2.278544664;2.103833199;2.989228249;0.830422998;139.0327301;-999.25
858.5;-1.270839572;2.131947279;2.952936173;0.707979977;151.1078339;-999.25
859;-2.898810625;2.492496491;4.246334076;4.144211292;107.7162399;-999.25
859.5;-2.525954008;2.202004671;3.076644659;1.036573052;145.8458252;-999.25
860;-1.679231524;2.026759386;2.643446922;0.779245317;140.5811157;-999.25
860.5;-1.40639329;2.056898117;2.681378365;0.733358324;142.0404968;-999.25
861;-1.34554863;2.05995512;2.684203148;0.732087314;142.6518402;-999.25
861.5;-1.339789271;2.044551611;2.707967281;0.719565451;139.8656921;-999.25
862;-1.358440876;2.123953104;2.820960045;0.796122253;137.3053589;-999.25
862.5;-1.057387829;2.059598208;2.829790354;0.882254601;138.3051148;-999.25
863;-0.781134963;2.033966541;2.704969168;0.851338804;140.2067261;-999.25
863.5;-1.021159172;2.038290501;2.67848897;0.890883327;139.91362;-999.25
864;-0.787740588;2.084836006;2.678639174;0.968888044;151.0294037;-999.25
864.5;-0.763941228;2.103142023;2.734976769;0.940654218;133.4238129;-999.25
865;-0.444339156;2.046399355;2.743572474;0.815210939;142.6555786;-999.25
865.5;-0.333074421;1.99673903;2.553757668;0.706080496;148.5257568;-999.25
866;0.15634656;2.078388453;2.699922085;0.717450023;148.4801636;-999.25
866.5;-0.28215155;2.152921677;2.818886757;0.847266018;129.3370514;-999.25
867;-1.703388214;2.247331619;2.916614533;0.963991523;129.0231781;-999.25
867.5;-1.403446794;2.088377237;2.612949133;0.792844176;139.2593079;-999.25
868;-0.692138016;2.115692616;2.651335001;0.847077191;139.9345245;-999.25
868.5;-0.854591668;2.08714509;2.621170759;0.81853646;140.8240356;-999.25
869;-0.813740373;2.085513115;2.647789955;0.805374682;141.5870972;-999.25
869.5;-0.860670924;2.088936329;2.553512812;0.823900342;141.391098;-999.25
870;-0.853709996;2.097278118;2.644185066;0.862378597;144.5551453;-999.25
870.5;-0.466381818;2.056407452;2.725336313;0.822100103;143.8937836;-999.25
871;-0.073681965;2.074596167;2.699007988;0.876843095;139.0154419;-999.25
871.5;0.094292045;2.106991768;2.742882967;0.934446752;138.0018311;-999.25
872;0.237472847;2.100906134;2.675372601;0.908884883;139.3090057;-999.25
872.5;-0.038817663;2.101076365;2.676167488;0.869868755;139.4227295;-999.25
873;0.082680158;2.084869862;2.635486364;0.846921563;142.0863648;-999.25
873.5;0.34480235;2.082839966;2.728717566;0.790766716;141.0010986;-999.25
874;0.024775906;2.156284571;2.884091854;1.07366693;132.1369019;-999.25
874.5;0.306534946;2.108486176;2.672924042;0.871726453;128.3889465;-999.25
875;0.19805415;2.21344924;2.998684406;1.19285965;127.9389267;-999.25
875.5;-1.144352078;2.177579165;2.97228837;1.056591988;126.9779358;-999.25
876;-0.899671018;2.129290819;2.81362462;0.937968969;132.0279083;-999.25
876.5;-1.161022782;2.127935648;2.721754074;1.048438072;134.4503784;-999.25
877;-0.452860624;2.126731873;2.690933466;0.921375155;138.3913574;-999.25
877.5;-0.301473618;2.121745348;2.746702671;0.851183713;139.2914734;-999.25
878;-0.309632599;2.097831011;2.754752398;0.784557879;139.9539185;-999.25
878.5;-0.209413022;2.107599497;2.758261442;0.776602447;140.2612152;-999.25
879;-0.079065666;2.081558943;2.7094028;0.753203034;140.1000519;-999.25
879.5;0.100416251;2.094983339;2.719067335;0.711019397;141.2140045;-999.25
880;0.220571548;2.112868786;2.725669622;0.705077291;142.315445;-999.25
880.5;-0.137863159;2.063694716;2.824807167;0.714719594;138.3710938;-999.25
881;-5.171133041;2.253475905;3.398910523;2.053989649;126.0875473;-999.25
881.5;-6.561195374;2.55705905;4.438560486;9.63700676;81.09781647;-999.25
882;-8.419293404;2.537935019;4.466266155;8.774674416;75.88887787;-999.25
882.5;-10.42234707;2.49205184;4.498552322;7.610269547;80.78385925;-999.25
883;-6.737077236;2.481406927;4.502866745;5.796272278;88.46260834;-999.25
883.5;-5.542153358;2.365859747;3.974985123;3.910385609;105.6617966;-999.25
884;-2.204231739;2.253600836;3.214720964;1.416396976;130.1928406;-999.25
884.5;-1.425251484;2.091396809;2.819682598;0.7501086;134.6322174;-999.25
885;-0.888975978;2.13310194;2.845083952;0.799432635;139.819397;-999.25
885.5;-1.324109674;2.106824398;2.74909544;0.819910765;139.2324219;-999.25
886;-1.246709943;2.065470457;2.600060701;1.027995348;140.036911;-999.25
886.5;-1.277375221;2.075098515;2.7202034;1.249353647;138.4550476;-999.25
887;-1.564755678;2.089676857;2.657886982;2.053437471;138.168747;-999.25
887.5;-1.048677564;2.037801981;2.602272511;1.99115932;139.8057861;-999.25
888;-0.372930855;2.077470541;2.678881884;1.232506037;140.5686188;-999.25
888.5;0.3506428;2.125660896;2.681566954;0.970874131;140.4415588;-999.25
889;-0.077320002;2.140219927;2.666483402;0.877590001;139.0652466;-999.25
889.5;-0.085590869;2.143227577;2.764907599;0.882040083;138.4382324;-999.25
890;0.317490548;2.145400286;2.703797817;0.844401836;139.3330383;-999.25
890.5;0.523204982;2.147464514;2.713640451;0.811185479;138.5207977;-999.25
891;0.610698044;2.165748596;2.830265045;0.873901188;137.9029236;-999.25
891.5;0.446710646;2.134187222;2.638533592;0.794705153;138.2803955;-999.25
892;-0.563748598;2.150955439;2.837893009;0.799865425;137.9230194;-999.25
892.5;-0.62686193;2.16306448;2.722710609;0.89456141;138.756897;-999.25
893;-0.618120492;2.123729229;2.716135502;0.890903413;138.8785706;-999.25
893.5;-0.132875562;2.14795208;2.706113815;0.886303008;133.0494537;-999.25
894;-0.69092077;2.163581848;2.668341875;1.13303566;134.213501;-999.25
894.5;0.012288846;2.125697613;2.581101894;0.854079783;138.2144928;-999.25
895;0.261799783;2.139517069;2.5666821;0.824888766;139.8412781;-999.25
895.5;0.416243047;2.132676363;2.565984964;0.807279289;141.168335;-999.25
896;0.187214673;2.130708218;2.519054651;0.798802614;141.7060242;-999.25
896.5;0.541485608;2.133379459;2.493324518;0.796705782;141.054718;-999.25
897;0.487659216;2.142507315;2.499068737;0.813953519;139.2024689;-999.25
897.5;-0.07475137;2.146282673;2.507650852;0.828896582;136.8705902;-999.25
898;0.119998872;2.143705845;2.493388891;0.829089642;131.4465332;-999.25
898.5;0.105936304;2.183459759;2.646195173;0.918317735;130.6433258;-999.25
899;-0.204251707;2.111696243;2.738342047;0.910354078;134.079483;-999.25
899.5;0.279037476;2.08590126;2.580529451;0.777437687;140.6221314;-999.25
900;0.110578425;2.103913069;2.656780958;0.741324067;139.0720367;-999.25
900.5;-0.164085597;2.107307911;2.604351044;0.831582308;136.0168304;-999.25
901;-0.151318878;2.160208464;2.806893826;0.927440107;126.2348633;-999.25
901.5;-1.152903795;2.274313927;2.847047091;1.648400068;125.1559372;-999.25
902;-0.566510022;2.136285305;2.596107245;0.98726958;131.7688141;-999.25
902.5;-0.17242226;2.11743474;2.547740936;0.847793341;134.6887817;-999.25
903;-0.745824873;2.100308895;2.574351072;0.889073193;137.1152496;-999.25
903.5;-0.232681125;2.091223717;2.542871237;0.795164645;138.3124695;-999.25
904;-0.076547772;2.090015888;2.566532135;0.804703295;139.5241699;-999.25
904.5;0.438523859;2.076457024;2.547008753;0.788428783;139.6098175;-999.25
905;0.477612138;2.074141264;2.569663525;0.753744364;139.4384766;-999.25
905.5;0.303056955;2.058039427;2.497830153;0.743104637;140.0598297;-999.25
906;-0.343354195;2.021739006;2.473374844;0.736611724;140.2729797;-999.25
906.5;-0.107438982;2.091871738;2.514877796;0.747906208;139.8543549;-999.25
907;0.473171085;2.083306789;2.524749279;0.744588137;139.2528381;-999.25
907.5;0.452352047;2.079969406;2.608431578;0.774063528;139.8345337;-999.25
908;0.385644645;2.100569487;2.611784935;0.78582418;137.9084473;-999.25
908.5;-1.624125957;2.374800682;3.046666145;2.209917069;135.4876251;-999.25
909;-3.545069456;2.365943909;3.091565371;2.847810268;130.9160614;-999.25
909.5;-1.695471764;2.120765209;2.636788607;0.927087247;134.1591492;-999.25
910;-1.255486846;2.121913195;2.557160616;0.834284246;135.5926361;-999.25
910.5;-1.343258023;2.152232409;2.561327457;0.895670712;135.9457398;-999.25
911;-0.924796224;2.121216774;2.578107119;0.856196821;138.4558868;-999.25
911.5;-1.311910868;2.080305338;2.566795826;0.803442419;139.2161255;-999.25
912;-1.206691623;2.047553539;2.479768992;0.860869646;137.1568909;-999.25
912.5;-1.075897694;1.95421648;2.479624033;0.893560827;136.4597321;-999.25
913;-0.812749922;2.069740772;2.539413452;0.85864079;136.3174591;-999.25
913.5;-0.847313523;2.091701508;2.573167324;0.87571758;132.814148;-999.25
914;-0.811987698;2.105173826;2.538073778;0.921583533;130.7078705;-999.25
914.5;-0.918377578;2.125764132;2.508437872;1.082731366;129.3056793;-999.25
915;-0.779694498;2.055583;2.469082117;0.9244169;128.4283142;-999.25
915.5;-1.324259043;2.033955574;2.51825285;1.264977813;124.8256149;-999.25
916;-1.402349114;2.176600218;2.658207417;1.443403602;124.1640778;-999.25
916.5;-1.158617377;2.184684038;2.657568932;1.288692474;127.5963898;-999.25
917;-0.771123588;2.1239748;2.563115597;0.932218194;133.7691498;-999.25
917.5;-0.968162358;2.118465662;2.589419365;0.891197741;135.527832;-999.25
918;-0.42934227;2.128859997;2.584261417;0.893794179;135.0491791;-999.25
918.5;-0.313637495;2.127877951;2.571504355;0.919541538;133.9683991;-999.25
919;-0.539910734;2.148263931;2.540188789;0.948945344;133.8063049;-999.25
919.5;-0.540837705;2.13553977;2.58906579;0.936330259;134.0019074;-999.25
920;-1.329810143;2.135035753;2.548339129;0.9604792;131.7983093;-999.25
920.5;-0.992258191;2.178399324;2.598875523;1.138259769;132.7019653;-999.25
921;-0.825591683;2.129222632;2.568467379;0.940306604;135.9429321;-999.25
921.5;-0.975400388;2.090664864;2.560825825;0.916838288;137.3964844;-999.25
922;-1.024489522;2.092478991;2.514945269;0.926693976;138.6929321;-999.25
922.5;-1.344742179;2.065514326;2.414588451;0.948618829;138.4136505;-999.25
923;-1.441622972;2.080019236;2.494241715;0.958443224;138.1705475;-999.25
923.5;-1.284456968;2.064551354;2.461055517;0.960839331;137.1356506;-999.25
924;-1.384129405;2.081917286;2.502065182;0.9770419;137.1328278;-999.25
924.5;-0.963030398;2.080154657;2.564310312;0.999329805;135.4832153;-999.25
925;-0.735090256;2.118241787;2.548059225;1.049158096;133.1001129;-999.25
925.5;-1.266888857;2.139617443;2.59432435;1.061472774;130.11232;-999.25
926;-1.259486794;2.12048769;2.56399107;1.029106975;131.2279968;-999.25
926.5;-0.757660091;2.11474061;2.604160309;1.017414451;133.9244843;-999.25
927;-0.771041274;2.10102725;2.556967735;0.97846055;136.3119507;-999.25
927.5;-0.938789904;2.106029272;2.595140934;0.996422529;135.6963348;-999.25
928;-0.859641433;2.128855944;2.575664282;1.001352549;134.6985321;-999.25
928.5;-1.014719248;2.106126547;2.624594927;1.019862533;136.1717224;-999.25
929;-0.56407994;2.097186565;2.583455801;0.964659631;137.2720642;-999.25
929.5;-0.329523414;2.115200281;2.556347132;0.93659693;138.4376679;-999.25
930;-0.1954422;2.111033917;2.527066946;0.912352741;138.7586975;-999.25
930.5;-0.14814806;2.12993288;2.612512589;0.908112943;139.7562256;-999.25
931;-0.36467135;2.114864826;2.632797241;0.904274046;140.0707855;-999.25
931.5;-0.282803953;2.104088545;2.583428621;0.911484778;140.1825104;-999.25
932;-0.01129664;2.130161524;2.55457592;0.904468894;140.7086029;-999.25
932.5;0.056148347;2.128153563;2.546289921;0.91587913;142.4999695;-999.25
933;0.012580629;2.114445925;2.56806159;0.879759908;144.065445;-999.25
933.5;-0.012680209;2.113390923;2.590423584;0.880523086;143.7065277;-999.25
934;-0.261487365;2.138990164;2.598734856;0.892347634;142.0196075;-999.25
934.5;-0.102688819;2.156005144;2.556737423;1.012965083;141.0085754;-999.25
935;-0.117463283;2.142926455;2.517603874;0.987695277;140.8306427;-999.25
935.5;0.035844516;2.140205145;2.529933214;1.011223197;139.715332;-999.25
936;0.128579691;2.159221888;2.494776964;1.035226345;138.2365112;-999.25
936.5;-0.162260756;2.156042814;2.518210411;1.075635076;136.549942;-999.25
937;-0.115595378;2.162578344;2.530595303;1.055697918;137.5182953;-999.25
937.5;0.060032442;2.114624023;2.525102854;0.985922754;140.3491516;-999.25
938;0.253102005;2.145707846;2.536963701;1.004386902;140.8863068;-999.25
938.5;0.357892335;2.159170151;2.53476882;1.003717661;139.3389435;-999.25
939;0.447570086;2.157623291;2.531061888;0.962883174;139.5779266;-999.25
939.5;0.566126466;2.128213167;2.538390875;0.898010612;139.9698486;-999.25
940;0.286648452;2.139099121;2.556925535;0.912294209;139.6568146;-999.25
940.5;0.442234963;2.158706904;2.558423281;0.928401947;138.793335;-999.25
941;0.623216569;2.147508144;2.557946205;0.920908153;138.1778412;-999.25
941.5;0.699357808;2.157083273;2.633277178;0.938996494;138.0101624;-999.25
942;0.397360146;2.160698175;2.570039749;0.917654872;138.1776276;-999.25
942.5;0.293034762;2.156329155;2.579320192;0.901090682;138.787674;-999.25
943;0.365552306;2.150947571;2.580924988;0.864102125;138.3269348;-999.25
943.5;0.495637178;2.16691947;2.551048994;0.941272199;133.2891235;-999.25
944;0.199467659;2.19916153;2.566244841;1.046940804;126.6437607;-999.25
944.5;-0.731440306;2.230972529;2.559823036;1.438952565;120.5377274;-999.25
945;-1.310980201;2.198443174;2.461234331;1.435875058;122.98069;-999.25
945.5;-0.725776911;2.167056322;2.572896004;1.237144947;126.607338;-999.25
946;-0.183458745;2.153299809;2.598011732;0.952279866;130.6554718;-999.25
946.5;0.046090707;2.151736498;2.598248005;0.949446678;130.2850189;-999.25
947;-0.01577748;2.159711838;2.659274101;0.968934357;128.3680878;-999.25
947.5;-0.395009011;2.172633171;2.608467102;1.002441645;124.0647736;-999.25
948;-1.455069542;2.189958334;2.625055313;1.282913685;120.2756805;-999.25
948.5;-2.069320679;2.216508389;2.569689751;1.533273101;117.431839;-999.25
949;-2.345308781;2.204304934;2.4485991;1.580179572;117.704895;-999.25
949.5;-2.031032562;2.212061167;2.541419268;1.506800771;122.2034226;-999.25
950;-0.640329659;2.186676025;2.778043747;1.075241208;123.0441818;-999.25
950.5;-0.783020973;2.207606077;2.759517193;1.218211174;119.8801117;-999.25
951;-1.106373906;2.261710882;2.937005997;1.398176193;118.6754761;-999.25
951.5;-1.33586967;2.200773239;2.731338501;1.401081443;117.4047318;-999.25
952;-1.147075772;2.224239111;2.676652193;1.326617479;119.754036;0
952.5;-1.995380044;2.203049898;2.645809889;1.554669976;118.3620987;0
953;-3.672888517;2.337719917;2.875005245;1.820151687;116.7687149;0
953.5;-8.131726265;2.247800112;2.773804903;1.851239085;115.394165;0
954;-10.55020714;2.206035852;2.620789051;1.923290134;115.8154678;0
954.5;-16.03890419;2.14273119;2.570832729;1.882376552;115.7078018;0
955;-15.46389866;2.159857273;2.635377884;1.703123689;114.9291077;0
955.5;-15.23486996;2.184027195;2.583758593;1.75678885;113.9309769;0
956;-21.28464508;2.165938854;2.451926947;1.918739677;113.4824905;0
956.5;-27.71978378;2.190645456;2.378782511;1.851796985;110.6672592;0
957;-32.40987396;2.165999413;2.396664381;1.782392144;111.5619583;0
957.5;-31.05121422;2.117977619;2.377600431;1.774312615;112.9057617;0
958;-19.83072853;2.168386459;2.429233074;1.528991699;117.2193832;0
958.5;-2.222086906;2.230769634;2.77389884;1.301147461;125.2743149;0
959;-0.832883596;2.221837521;2.733555794;1.108148813;128.0136871;0
959.5;-3.079091311;2.2439394;2.67333436;0.885384738;120.683815;0
960;-14.99205399;2.28568387;2.486702919;2.463298798;113.5519028;0
960.5;-19.33096313;2.204491377;2.245732546;2.113469362;113.1203384;0
961;-17.83573341;2.193625689;2.24563551;2.069580793;111.0511246;0
961.5;-13.41121769;2.253854752;2.441264391;2.069644928;104.5910187;0
962;-11.88120747;2.231499434;2.55944109;2.138772965;107.0807877;0
962.5;-5.68610096;2.246744871;2.652820587;1.761797547;117.6587067;0
963;-4.166237831;2.238149166;2.656885147;1.618195891;123.6510315;0
963.5;-11.91721153;2.228797674;2.586635113;1.602331042;120.6265564;0
964;-27.85476685;2.160472632;2.095042229;2.538692951;116.2786408;0
964.5;-25.32242584;2.211331844;2.124224901;2.35077405;111.2847977;0
965;-27.22657967;2.230333567;2.066999912;2.537613154;110.8580475;0
965.5;-31.82062721;2.218947649;2.091762781;2.544018269;112.6984024;0
966;-29.93039703;2.166195154;2.097592592;2.325153351;113.7263794;0
966.5;-30.8192482;2.159034967;2.137326717;2.26086688;113.9929199;0
967;-37.10023117;2.16095829;2.019350052;2.167584658;114.7725754;0
967.5;-37.26483154;2.169266939;2.153239012;1.9260993;114.6278992;0
968;-35.94447708;2.166768789;2.151483774;1.852047324;113.3553314;0
968.5;-28.88166428;2.190948248;2.174659252;1.974268079;112.0378494;0
969;-8.063228607;2.218498468;2.436370134;1.823303342;114.4534607;0
969.5;-2.775244713;2.223595142;2.401889324;1.550281405;117.1512756;0
970;-1.651952028;2.232791424;2.381253958;1.653409123;117.4561615;0
970.5;-1.202128887;2.244207621;2.389816999;1.691936135;116.0206833;0
971;-0.326286316;2.299316406;2.845057249;1.85402894;117.4028015;0
971.5;0.280026823;2.224106073;2.916608572;1.318108678;120.8756485;0
972;0.523391306;2.194575548;2.532454014;1.295457244;125.9947586;0
972.5;0.957388401;2.200377703;2.863172293;1.106811643;126.7161255;0
973;0.795763016;2.18955493;2.74186492;1.11660862;127.3454819;0
973.5;0.790117919;2.186723471;2.579132795;1.116465449;126.2756043;0
974;-0.04992706;2.186106443;2.535544157;1.206407189;126.1917572;0
974.5;-0.332483202;2.209205389;2.722282887;1.260302067;124.7041397;0
975;-2.195667744;2.194186926;2.484661341;1.519568324;121.2117844;0
975.5;-1.900940418;2.187226772;2.403164387;1.487470865;119.2943344;0
976;-1.031463981;2.209396362;2.389283419;1.579210162;119.0492783;0
976.5;-1.035558224;2.197878599;2.398043156;1.522450328;120.2382278;0
977;-0.840771735;2.19698453;2.372306824;1.57282877;118.2274933;0
977.5;-0.847866774;2.188336134;2.419039488;1.659214973;117.1812439;0
978;0.368503541;2.234513044;2.672645807;1.470002413;120.8965073;0
978.5;0.451645225;2.218227148;2.536815167;1.387949467;125.955368;0
979;-0.166267589;2.150978088;2.592164516;1.188060641;126.6680985;0
979.5;-1.108300924;2.207564592;2.524528742;1.457461357;119.8091049;0
980;-2.881830692;2.195466518;2.350638628;1.968198538;110.2694855;0
980.5;-2.420222759;2.222049236;2.457808733;1.884360433;113.76857;0
981;-1.89543891;2.213554621;2.552969456;1.566253781;118.8709564;0
981.5;-1.380021453;2.209697962;2.478065968;1.460463405;119.7832413;0
982;-2.474770546;2.235991001;2.339301109;1.800432801;117.5819397;0
982.5;-4.308765888;2.205289602;2.250135899;1.806885004;115.4083786;0
983;-3.949841976;2.241969347;2.414867401;1.899915218;112.4235764;0
983.5;-5.361330509;2.233747721;2.417788744;2.027137756;111.6367035;0
984;-4.360138893;2.226153612;2.305434227;1.87372756;111.4432068;0
984.5;-3.172971487;2.227460861;2.234783649;2.010657549;111.0920944;0
985;-2.690452099;2.247605085;2.348828077;1.920091271;111.6714554;0
985.5;-3.234579563;2.2202003;2.312428713;1.943766356;115.7891998;0
986;-3.306806326;2.198385;2.35131669;1.622107148;118.0970917;0
986.5;-5.622022629;2.183201075;2.313384295;1.83777833;117.0668945;0
987;-4.982217312;2.20811224;2.361985922;1.903216124;114.5994415;0
987.5;-3.09733963;2.23050952;2.423395634;1.617368341;115.5569992;0
988;-4.251650333;2.238596439;2.337123632;1.726687908;113.0706406;0
988.5;-4.870599747;2.207274914;2.16416049;1.838585734;114.8382645;0
989;-4.970692158;2.21471715;2.260561705;1.735359192;115.7267761;0
989.5;-8.644022942;2.185248852;2.141993046;1.844498038;113.8471146;0
990;-9.836030006;2.187024832;2.100670099;2.047067642;109.4889984;0
990.5;-7.164164543;2.214123011;2.15067935;1.923479796;106.6712875;0
991;-7.616722107;2.193027496;2.056129694;2.059697866;111.8506928;0
991.5;-3.792916775;1.889752865;2.189450264;1.828266621;113.121109;0
992;-2.582093;1.923411727;2.274618626;1.781727552;116.8563309;0
992.5;-2.005053997;2.204504967;2.486577511;2.003602028;121.3054047;0
993;-2.159741879;2.149843454;2.503273249;1.755150557;119.8435669;0
993.5;-2.524219513;2.230788708;2.498832226;1.932207823;115.9361877;0
994;-2.532389879;2.251550674;2.460940599;2.088567972;114.3725281;0
994.5;-3.57149291;2.271713972;2.48513794;2.118164778;111.4807358;0
995;-5.749051094;2.207223892;2.352181673;2.365864039;109.1532898;0
995.5;-4.681416512;2.210849047;2.386691809;2.296880484;112.1503677;0
996;-5.281661034;2.26050663;2.480140448;2.431635618;111.8930054;0
996.5;-9.9992733;2.218389273;2.234523058;2.403796196;111.0947723;0
997;-12.10477352;2.2047472;2.138382435;2.346116304;107.1179657;0
997.5;-11.59097958;2.189999342;2.169860125;2.264971495;107.7533341;0
998;-6.000154018;2.236555338;2.210371256;1.847449064;109.7514801;0
998.5;-6.1998353;2.216303349;2.185131788;1.95991683;109.8674088;0
999;-5.912103176;2.216073513;2.383632183;2.024495602;105.5191422;0
999.5;-3.472841024;2.166220903;2.410933971;2.047178268;114.2589035;0
1000;-1.240409374;1.797474623;2.281941652;1.373292565;121.7169342;0
1000.5;-0.623835623;2.07840085;2.326410532;1.683890939;126.9808579;0
1001;-1.961197138;2.095837355;2.402534723;1.792866111;121.3803711;0
1001.5;-3.161132336;2.098550797;2.533771277;1.575038791;121.3269196;0
1002;-2.404034138;2.173243523;2.601624489;1.600702286;116.7704697;0
1002.5;-2.816552639;2.186412811;2.679381371;1.689076066;119.2247391;0
1003;-1.116899014;2.1220541;2.765380383;1.30975771;120.2270966;0
1003.5;-0.660040617;2.2018044;2.599736452;1.419624806;121.644043;0
1004;-0.141387895;2.211661816;2.58311367;1.409679413;122.0594788;0
1004.5;-0.0395758;2.20292449;2.797247887;1.253576875;120.5049057;0
1005;-0.127953857;2.230561256;2.708317757;1.668149829;120.9146423;0
1005.5;-0.182254672;2.199331284;2.825686216;1.368681908;120.1471252;0
1006;0.264022559;2.250278711;2.931327581;1.645309925;117.5486832;0
1006.5;0.811213374;2.272736549;2.766074181;1.708714366;115.7750168;0
1007;1.052557349;2.254354239;2.724953651;1.619137526;116.4675674;0
1007.5;0.583845079;2.276469946;2.915783644;1.622681379;115.8955231;0
1008;0.335100174;2.253042221;2.915554285;1.732313037;115.3004837;0
1008.5;0.111038499;2.259526014;3.036350727;1.562501073;114.2970505;0
1009;-0.407125413;2.253797531;2.739280939;1.818238139;113.3350906;0
1009.5;-0.009772992;2.25184226;2.725396156;1.72250545;113.4197159;0
1010;-0.180406451;2.258428574;2.918191195;1.653936863;113.641716;0
1010.5;-1.635176539;2.229491711;2.841288567;1.944232464;111.9218979;0
1011;-2.913615704;2.221116304;2.327166557;2.304278851;110.0102081;0
1011.5;-2.663859367;2.211498022;2.325501919;2.140300036;107.3406677;0
1012;-2.07465744;2.231982946;2.3400352;2.090928793;113.2211075;0
1012.5;-0.197143301;2.190410376;2.804612875;1.306763053;118.0238419;0
1013;0.382716417;2.211326361;2.948831558;1.210684538;122.182457;0
1013.5;-0.108336687;2.20853138;2.775268316;1.391440868;118.0014191;0
1014;-0.706327677;2.213675499;2.612034798;1.45994997;114.6418457;0
1014.5;-1.356398702;2.273313046;2.730134726;1.891294122;112.8245773;0
1015;-0.872167587;2.261284113;2.715199232;1.64772737;110.9423218;0
1015.5;-0.900228977;2.260037422;2.666595459;1.709945083;112.2783356;0
1016;-0.983273327;2.237696648;2.562866688;1.683436632;111.1914444;0
1016.5;-1.598293304;2.234294415;2.443321466;1.8131212;110.0522614;0
1017;-1.930939913;2.227563143;2.33121562;1.853019238;107.4692001;0
1017.5;-1.504321337;2.234656572;2.218448162;1.969461441;114.2880783;0
