DEPT;AT20;P_IMPEDANCE;S_IMPEDANCE;Vp/Vs;Zones;GRAN
1947;2.035547018;8787.31543;4517.176758;1.94428575;1;401
1947.25;0;7807.28418;3968.583984;2.069999933;1;401
1947.5;0;6827.25293;3419.990967;1.992500067;1;401
1947.75;0;6602.614258;3270.330078;2.049999952;1;401
1948;0;6377.975098;3120.668945;2.04571414;1;401
1948.25;0;6902.063477;3405.877441;2.04285717;1;401
1948.5;0;7426.151856;3691.085938;2.011250019;1;401
1948.75;0;6954.424316;3441.116455;2.019999981;1;401
1949;0;6482.696777;3191.146973;2.025714159;1;401
1949.25;0;5986.259766;2896.502441;2.084285736;1;401
1949.5;0;5489.823242;2601.85791;2.109999895;1;401
1949.75;0;6012.150391;2947.140137;1.882499933;1;401
1950;0;6534.478027;3292.422119;1.988571405;1;401
1950.25;0.108837158;6907.97168;3526.160645;1.951428652;1;401
1950.5;0;7281.46582;3759.898926;1.940000057;1;401
1950.75;0;7498.599609;3776.035645;1.947499991;1;401
1951;0.156512186;7715.733887;3792.172119;2.031428576;1;401
1951.25;0.646627426;7834.842773;3954.52002;1.950000048;1;401
1951.5;0.909703851;7953.952148;4116.868164;1.929999948;1;402
1951.75;0.543462038;7993.794922;4115.621094;1.899999976;1;402
1952;0.559550643;8033.637207;4114.374023;1.950000048;1;402
1952.25;0.931425214;8033.261719;4115.71582;1.931249976;1;402
1952.5;0.543382168;8032.886231;4117.057129;1.953750014;1;403
1952.75;0.4048464;7913.744141;4065.56958;1.926249981;1;403
1953;0.379365057;7794.602051;4014.082031;1.940000057;1;403
1953.25;0.329114944;7834.154297;3996.274414;1.929999948;1;403
1953.5;0.166574106;7873.707031;3978.467041;1.975000024;1;403
1953.75;0;7539.322266;3813.993164;1.970000029;1;403
1954;0;7204.937988;3649.519043;1.970000029;1;403
1954.25;0.003887149;7106.063477;3592.742676;1.995714307;1;403
1954.5;0.231932446;7007.188965;3535.966065;1.981250048;1;402
1954.75;0.372768074;7413.123047;3810.231934;1.921249986;1;402
1955;0.342379808;7819.057129;4084.498047;1.911428571;1;401
1955.25;0.325080723;7682.830078;4016.23999;1.905714274;1;401
1955.5;0.120409712;7546.603027;3947.981934;1.912499905;1;401
1955.75;0;7364.092773;3753.722412;1.970000029;1;401
1956;0.064536698;7181.583008;3559.462891;2.012857199;1;401
1956.25;0.31253472;7542.576172;3823.017578;2.018571377;1;401
1956.5;0.290514499;7903.568848;4086.572022;1.934285641;1;401
1956.75;0.022079645;7622.688965;3936.796387;1.941250086;1;401
1957;0;7341.809082;3787.020996;1.940000057;1;401
1957.25;0.105215587;7413.206543;3803.842529;1.957142949;1;401
1957.5;0.097333595;7484.604004;3820.664063;1.960000038;1;401
1957.75;0.005304422;7497.911133;3845.643555;1.940000057;1;401
1958;0;7511.217773;3870.623047;1.940000057;1;401
1958.25;0.111152761;7555.901367;3856.037598;1.940000057;1;401
1958.5;0.109668411;7600.584961;3841.451904;1.981250048;1;401
1958.75;0.011809084;7526.118164;3799.763428;2;1;401
1959;0;7451.650879;3758.074951;1.982500076;1;401
1959.25;0;7148.585449;3555.349121;2.049999952;1;401
1959.5;0;6845.52002;3352.623047;2.039999962;1;401
1959.75;0.038349662;7107.554688;3528.815918;2.034999847;1;401
1960;0.129927024;7369.589844;3705.009033;1.992500067;1;401
1960.25;0.073510893;7609.242188;3827.810059;2.038749933;1;401
1960.5;0.006421643;7848.89502;3950.611084;1.99000001;1;401
1960.75;0.006908131;7594.055664;3848.712891;1.967499971;1;401
1961;0;7339.216797;3746.814941;1.95875001;1;401
1961.25;0.010540189;7363.558594;3727.848633;1.961428642;1;401
1961.5;0.104988329;7387.900879;3708.88208;1.995000005;1;401
1961.75;0.015776221;7305.396973;3708.743164;1.972500086;1;401
1962;0.047886796;7222.893066;3708.604004;1.950000048;1;401
1962.25;0.000806479;7260.348633;3754.581543;1.950000048;1;401
1962.5;0.138622582;7297.804199;3800.559082;1.919999957;1;401
1962.75;0.241692111;7549.335938;3932.305176;1.928749919;1;401
1963;0.264816731;7800.867188;4064.051025;1.919999957;1;401
1963.25;0.201232493;7319.573242;3823.855469;1.918571353;1;401
1963.5;0;6838.279785;3583.659912;1.905714274;1;401
1963.75;0;6572.689453;3411.919922;1.919999957;1;401
1964;0;6307.099121;3240.179932;1.947499991;1;401
1964.25;0;6782.967773;3523.27832;1.93428576;1;401
1964.5;0.004595158;7258.836914;3806.376953;1.911428571;1;401
1964.75;0.150503397;7383.114258;3859.066895;1.899999976;1;401
1965;0.128080741;7507.391113;3911.75708;1.923749924;1;401
1965.25;0;7337.005859;3754.630371;1.96714294;1;401
1965.5;0;7166.621094;3597.503906;1.99000001;1;401
1965.75;0;6993.725098;3504.839844;1.992500067;1;401
1966;0;6820.829102;3412.176025;2;1;401
1966.25;0;7023.651367;3579.92749;1.980000019;1;401
1966.5;0.009531861;7226.474121;3747.678955;1.92750001;1;401
1966.75;0.158072904;7632.027344;3990.06543;1.913749933;1;401
1967;0.552458346;8037.581055;4232.452148;1.897500038;1;401
1967.25;1.704133153;8399.349609;4567.430664;1.882499933;1;401
1967.5;2.848448753;8761.119141;4902.40918;1.787499905;1;402
1967.75;3.98199749;8567.439453;4838.505859;1.75;1;402
1968;4.172258854;8373.758789;4774.603027;1.754999995;1;402
1968.25;3.717708588;8617.044922;4839.491211;1.799999952;1;402
1968.5;3.574918747;8860.330078;4904.379883;1.80250001;1;402
1968.75;4.313756943;8571.263672;4831.095703;1.773749948;1;402
1969;4.787062645;8282.198242;4757.812012;1.741250038;1;402
1969.25;5.018861771;7968.296875;4567.104492;1.730000019;1;402
1969.5;5.687453747;7654.39502;4376.396973;1.75;1;403
1969.75;7.207670689;7645.166504;4374.289551;1.732500076;1;403
1970;7.053399563;7635.937988;4372.182129;1.75;1;403
1970.25;5.528513432;7747.373535;4281.229981;1.798571467;1;403
1970.5;4.141733646;7858.809082;4190.277832;1.871428609;1;403
1970.75;1.49482584;7502.890625;3848.525879;2.002500057;1;403
1971;0;7146.972168;3506.773926;2.034999847;1;403
1971.25;0;7280.246582;3521.999023;2.085714102;1;403
1971.5;0.135976702;7413.520996;3537.224121;2.092857122;1;403
1971.75;0.438970298;7698.780273;3796.814941;2;1;403
1972;0.848463655;7984.039063;4056.406006;1.967499971;1;403
1972.25;0.222502127;7844.123535;4009.522949;1.965714335;1;403
1972.5;0.00407308;7704.208008;3962.639893;1.942857146;1;402
1972.75;0.155816883;7779.354981;3986.748535;1.960000038;1;402
1973;0.453829467;7854.501953;4010.856934;1.960000038;1;401
1973.25;0.279093921;7759.927734;3943.71582;1.966250062;1;401
1973.5;0.048492901;7665.354004;3876.574951;1.980000019;1;401
1973.75;0;7494.354004;3755.579102;2.017499924;1;401
1974;0;7323.354004;3634.583008;2.014999867;1;401
1974.25;0.074366093;7455.476074;3721.910156;2.019999981;1;401
1974.5;0;7587.598145;3809.237061;1.99000001;1;401
1974.75;0;7562.117676;3835.898926;1.976250053;1;401
1975;0;7536.637207;3862.561035;1.950000048;1;401
1975.25;0;7524.001953;3865.918945;1.960000038;1;401
1975.5;0;7511.367188;3869.2771;1.940000057;1;401
1975.75;0.097043335;7593.332031;3920.219727;1.934999943;1;401
1976;0.002995039;7675.296875;3971.162109;1.932500005;1;401
1976.25;0;7651.898926;3923.804688;1.919999957;1;401
1976.5;0;7628.500977;3876.447022;1.96714294;1;401
1976.75;0;7354.960938;3770.499023;1.940000057;1;401
1977;0;7081.420898;3664.551025;1.929999948;1;401
1977.25;0;6890.411133;3548.566895;1.931428552;1;401
1977.5;0;6699.401856;3432.583008;1.950000048;1;401
1977.75;0;6873.697266;3565.360352;1.952500105;1;401
1978;0;7047.992188;3698.13794;1.909999967;1;401
1978.25;0;7202.333984;3748.656006;1.922857046;1;401
1978.5;0;7356.675781;3799.174072;1.940000057;1;401
1978.75;0;7526.702148;3885.116699;1.940000057;1;401
1979;0.079164043;7696.729004;3971.059082;1.938750029;1;401
1979.25;0.168881938;7877.378906;4083.900635;1.92750001;1;401
1979.5;0.311145544;8058.028809;4196.742188;1.918571472;1;401
1979.75;0.366446912;7583.679688;3977.583496;1.899999976;1;401
1980;0;7109.331055;3758.425049;1.892499924;1;401
1980.25;0;6894.937988;3589.445068;1.924999952;1;401
1980.5;0;6680.544922;3420.465088;1.950000048;1;401
1980.75;0;6645.275391;3385.144531;1.951250076;1;401
1981;0;6610.005859;3349.823975;1.973749995;1;401
1981.25;0;6583.583008;3347.17334;1.960000038;1;401
1981.5;0;6557.160156;3344.522949;1.960000038;1;401
1981.75;0;6784.185059;3496.364502;1.940000057;1;401
1982;0;7011.209961;3648.206055;1.924999952;1;401
1982.25;0;7252.325195;3797.154541;1.899999976;1;401
1982.5;0.725419045;7493.440918;3946.103027;1.899999976;1;401
1982.75;0.685541511;7648.932617;3989.168457;1.909999967;1;401
1983;0.580577135;7804.424805;4032.233887;1.936249971;1;401
1983.25;0.502147198;7691.209961;4002.944824;1.918749929;1;401
1983.5;0.407226861;7577.995117;3973.656006;1.909999967;1;401
1983.75;0.332065254;7660.378906;4012.203125;1.894999981;1;401
1984;0.41782102;7742.762207;4050.75;1.912499905;1;401
1984.25;0.729196429;7836.697266;4114.259766;1.879999995;1;401
1984.5;0.731084764;7930.631836;4177.769043;1.899999976;1;401
1984.75;0.42349568;7845.817871;4109.12793;1.909999967;1;401
1985;0.423468143;7761.003906;4040.487061;1.918749929;1;401
1985.25;0.485574424;7725.213867;4030.624023;1.919999957;1;401
1985.5;0.529320478;7689.423828;4020.760986;1.915714264;1;401
1985.75;0.565781295;7758.530273;4053.132324;1.889999986;1;401
1986;0.578260779;7827.636231;4085.503906;1.919999957;1;401
1986.25;0.780089378;7987.392578;4168.095703;1.912499905;1;401
1986.5;1.063806057;8147.148926;4250.687988;1.91428566;1;401
1986.75;0.854871631;8120.752441;4254.916016;1.919999957;1;401
1987;0.726618707;8094.355957;4259.144043;1.899999976;1;401
1987.25;0.985179126;8201.033203;4334.866211;1.899999976;1;401
1987.5;1.293945551;8307.709961;4410.587891;1.879999995;1;401
1987.75;1.821380019;8586.689453;4572.050781;1.870000005;1;401
1988;2.251418352;8865.669922;4733.51416;1.870000005;1;401
1988.25;1.643827915;8578.644531;4617.356445;1.850000024;1;401
1988.5;1.247021794;8291.618164;4501.198242;1.845000029;1;401
1988.75;1.281245828;8609.994141;4626.698731;1.919999957;1;401
1989;3.278891325;8928.369141;4752.199219;1.879999995;1;401
1989.25;3.812910795;9023.048828;4800.818359;1.863749981;1;401
1989.5;1.628937125;9117.728516;4849.437988;1.883749962;1;401
1989.75;1.408324957;8887.019531;4720.262695;1.872499943;1;401
1990;1.153826833;8656.30957;4591.086914;1.884999991;1;401
1990.25;1.079154015;8515.523438;4540.959473;1.872499943;1;401
1990.5;1.355143786;8374.738281;4490.832031;1.860000014;1;401
1990.75;1.33683002;8480.404297;4518.311523;1.873749971;1;401
1991;1.308334112;8586.071289;4545.791016;1.889999986;1;401
1991.25;1.382003903;8529.067383;4543.947266;1.871250033;1;401
1991.5;1.312458396;8472.063477;4542.104004;1.868571401;1;401
1991.75;1.152337074;8589.605469;4585.057617;1.855714321;1;401
1992;1.015283465;8707.147461;4628.011231;1.882499933;1;401
1992.25;1.461429596;8968.142578;4825.026367;1.840000033;1;401
1992.5;3.160386324;9229.137695;5022.041016;1.837142944;1;401
1992.75;2.58103323;9137.416016;5033.293945;1.804285646;1;401
1993;2.301002741;9045.695313;5044.546875;1.788749933;1;401
1993.25;2.373186588;8983.994141;4959.243164;1.818750024;1;401
1993.5;2.236978054;8922.291992;4873.939941;1.834285736;1;401
1993.75;1.77361083;8925.839844;4825.441406;1.844285727;1;401
1994;1.448012829;8929.386719;4776.942871;1.870000005;1;401
1994.25;2.060578585;9009.966797;4890.932617;1.845000029;1;401
1994.5;3.355665445;9090.546875;5004.922852;1.819999933;1;401
1994.75;3.84273386;9533.128906;5328.96875;1.734285712;1;401
1995;6.156139374;9975.711914;5653.015137;1.768749952;1;401
1995.25;10.60746002;11189.8457;6445.696289;1.705000043;1;401
1995.5;22.82797051;12403.98047;7238.376953;1.715000033;1;401
1995.75;47.57946014;11905.77539;7088.987305;1.700000048;1;401
1996;63.3264122;11407.57031;6939.598145;1.642499924;1;401
1996.25;21.13900375;10039.15625;6168.51709;1.590000033;1;401
1996.5;8.978169441;8670.743164;5397.436035;1.605000019;1;401
1996.75;10.14675331;7939.284668;4784.304688;1.654999971;1;401
1997;9.151711464;7207.826172;4171.172852;1.730000019;1;401
1997.25;6.937920094;7370.048828;4185.919922;1.779999971;1;402
1997.5;5.444745541;7532.270996;4200.666992;1.789999962;1;402
1997.75;6.788138866;7599.347656;4229.806641;1.778571367;1;403
1998;6.851737022;7666.423828;4258.946777;1.799999952;1;403
1998.25;5.180932522;7554.333984;4231.849609;1.792500019;1;403
1998.5;4.374430656;7442.244141;4204.75293;1.769999981;1;403
1998.75;4.68919611;7525.50293;4195.408203;1.795714259;1;403
1999;2.372673988;7608.761231;4186.062988;1.813750029;1;403
1999.25;1.461006999;7347.69043;3920.418457;1.947499991;1;403
1999.5;0.61000067;7086.619141;3654.773926;1.941428661;1;403
1999.75;0.119826973;7114.503906;3666.089844;1.984285712;1;403
2000;0.348139316;7142.38916;3677.406006;1.945714355;1;403
2000.25;1.571950793;7453.375488;3986.225098;1.889999986;1;403
2000.5;6.720840454;7764.361816;4295.043945;1.811428547;1;404
2000.75;5.712940693;7755.704102;4173.78418;1.851428628;1;404
2001;1.863611102;7747.045898;4052.523926;1.908571363;1;404
2001.25;0.400151551;7733.896484;3966.108398;1.952500105;1;404
2001.5;0.059528582;7720.74707;3879.693115;1.992500067;1;404
2001.75;0.003177707;7566.96582;3828.32959;1.97714293;1;404
2002;0.075990811;7413.184082;3776.966065;1.960000038;1;404
2002.25;0.43520996;7558.28125;3877.93457;1.940000057;1;403
2002.5;0.528159022;7703.378906;3978.903076;1.934999943;1;403
2002.75;0.525755644;7844.454102;4083.520508;1.909999967;1;402
2003;0.653504193;7985.529785;4188.138184;1.909999967;1;401
2003.25;0.83201915;8193.967773;4255.833496;1.923749924;1;401
2003.5;0.819866061;8402.40625;4323.528809;1.946250081;1;401
2003.75;0.734828413;7805.954102;3938.721924;1.931249976;1;401
2004;0.024674445;7209.501953;3553.915039;2.027499914;1;401
2004.25;0;6786.679688;3342.01709;2.045000076;1;401
2004.5;0;6363.85791;3130.118897;2.032500029;1;401
2004.75;0;6925.042481;3536.000488;1.980000019;1;401
2005;0.451903313;7486.227051;3941.88208;1.898749948;1;401
2005.25;0.738581657;7762.151367;4104.575684;1.898749948;1;401
2005.5;0.598045111;8038.075195;4267.269043;1.881250024;1;401
2005.75;0.562761426;7979.740234;4171.455566;1.929999948;1;401
2006;0.589492261;7921.404785;4075.64209;1.945000053;1;401
2006.25;0.192002654;7609.780273;3886.662109;1.955000043;1;401
2006.5;0;7298.155762;3697.681885;1.970000029;1;401
2006.75;0.25331074;7320.370117;3730.486328;1.97714293;1;401
2007;0.178197175;7342.584961;3763.291016;1.948571444;1;401
2007.25;0;7039.03418;3652.347656;1.901250005;1;401
2007.5;0;6735.483887;3541.404053;1.901250005;1;401
2007.75;0;6899.71582;3647.376465;1.904285669;1;401
2008;0;7063.948242;3753.349121;1.882857084;1;401
2008.25;0.429016501;7300.740234;3790.395996;1.950000048;1;401
2008.5;0.333017796;7537.532227;3827.443115;1.970000029;1;401
2008.75;0;7326.325195;3704.17041;2.011428595;1;401
2009;0;7115.118164;3580.897949;1.982857108;1;401
2009.25;0;6908.563477;3565.173828;1.946250081;1;401
2009.5;0;6702.008789;3549.449951;1.886250019;1;401
2009.75;0;7002.679688;3718.558594;1.876250029;1;401
2010;0;7303.350098;3887.666992;1.879999995;1;401
2010.25;0.263191134;7616.925781;3979.010498;1.9375;1;401
2010.5;0.443953544;7930.501953;4070.354004;1.950000048;1;401
2010.75;0.318020254;7897.219727;4059.689941;1.957499981;1;401
2011;0.111905851;7863.937988;4049.025879;1.938750029;1;401
2011.25;0.024082575;7725.155273;3942.583008;1.956250072;1;401
2011.5;1.78326E-05;7586.37207;3836.139893;1.976250053;1;401
2011.75;0.012011916;7626.479004;3873.875977;1.981250048;1;401
2012;0.132098466;7666.585938;3911.612061;1.962500095;1;401
2012.25;0.411275834;7845.06543;4054.408203;1.955000043;1;401
2012.5;0.86376822;8023.544922;4197.204102;1.909999967;1;401
2012.75;1.779914618;8396.363281;4508.611328;1.830000043;1;401
2013;3.748378754;8769.181641;4820.018066;1.817142844;1;401
2013.25;4.062315941;8814.175781;4888.967773;1.779999971;1;401
2013.5;4.068416596;8859.168945;4957.916992;1.789999962;1;401
2013.75;2.841300249;9130.416016;4976.852539;1.814285636;1;401
2014;3.836032629;9401.662109;4995.788086;1.881428599;1;401
2014.25;4.421123505;8766.84375;4552.45459;1.909999967;1;401
2014.5;0.442454994;8132.024902;4109.121094;1.980000019;1;401
2014.75;0;7674.904297;3815.13501;1.982857108;1;401
2015;0;7217.783203;3521.148926;2.047142744;1;401
2015.25;0;7147.758789;3480.481445;2.07857132;1;401
2015.5;0;7077.733887;3439.813965;2.059999943;1;401
2015.75;0;7075.54834;3509.668457;2.03571415;1;401
2016;0;7073.362793;3579.522949;1.97714293;1;401
2016.25;0;7338.642578;3715.763916;1.980000019;1;401
2016.5;0.178019211;7603.921875;3852.004883;1.975000024;1;401
2016.75;0.237710103;7569.848633;3817.462891;1.965000033;1;401
2017;0.138985574;7535.774902;3782.920898;1.997142911;1;401
2017.25;0;7350.932617;3665.861328;2.029999971;1;401
2017.5;0;7166.089844;3548.802002;2.022500038;1;401
2017.75;0.004940819;7454.880371;3691.468018;2.012500048;1;401
2018;0.177065685;7743.670898;3834.134033;2.019999981;1;401
2018.25;0.322282672;7721.015625;3838.418457;2.032500029;1;401
2018.5;0.240836009;7698.359863;3842.702881;2.005000114;1;401
2018.75;0.357431889;7529.379395;3772.928955;1.99000001;1;401
2019;0.328282416;7360.398926;3703.155029;1.99000001;1;401
2019.25;0.32864666;7396.398438;3726.862549;1.986250043;1;401
2019.5;0.240184724;7432.397949;3750.570068;1.983749986;1;401
2019.75;0.342764705;7619.155273;3838.171875;1.988749981;1;401
2020;0.552367985;7805.912109;3925.773926;1.99000001;1;401
2020.25;0.512287498;7825.309082;3955.461914;1.965000033;1;401
2020.5;0.352968633;7844.706055;3985.149902;1.967499971;1;401
2020.75;0.4728342;7973.542969;4001.904785;1.970000029;1;401
2021;0.390461981;8102.379883;4018.659912;2.012857199;1;401
2021.25;0.224094853;7925.873047;3884.725098;2.003750086;1;401
2021.5;0.135995433;7749.366211;3750.790039;2.067499876;1;401
2021.75;0;7384.774414;3605.555176;2.021428585;1;401
2022;0;7020.182129;3460.320068;2.029999971;1;401
2022.25;0;7154.582031;3573.712891;2.015714169;1;401
2022.5;0.189554155;7288.981934;3687.105957;1.980000019;1;401
2022.75;0.430101961;7444.885742;3832.538086;1.917500019;1;401
2023;0.523883045;7600.790039;3977.969971;1.909999967;1;401
2023.25;0.748713911;7609.293945;3966.062988;1.908571363;1;401
2023.5;1.093030095;7617.797852;3954.156006;1.929999948;1;401
2023.75;0.764283001;7593.845703;3872.121582;1.967499971;1;401
2024;0.405746371;7569.894043;3790.086914;1.997142911;1;401
2024.25;0.403918743;7455.259766;3775.80957;1.960000038;1;401
2024.5;0.411142647;7340.625977;3761.531982;1.950000048;1;401
2024.75;0.274338186;7243.186035;3686.204102;1.975000024;1;401
2025;0.163990378;7145.746094;3610.875977;1.977499962;1;401
2025.25;0.028784441;6974.143555;3496.273438;2.037499905;1;401
2025.5;0.100575008;6802.541016;3381.670898;2.013750076;1;401
2025.75;0.560928643;7083.168457;3632.837402;2.001250029;1;401
2026;0.556504667;7363.795898;3884.003906;1.894999981;1;401
2026.25;0.469897211;7446.791992;3914.159912;1.889999986;1;401
2026.5;0.273494661;7529.788086;3944.315918;1.909999967;1;401
2026.75;0.352228463;7743.498535;3975.506836;1.919999957;1;401
2027;0.335410714;7957.208984;4006.697998;1.99000001;1;401
2027.25;0.138439551;7555.358887;3784.048828;2.007499933;1;401
2027.5;0;7153.508789;3561.399902;2.007499933;1;401
2027.75;0;6850.388672;3360.631348;2.068749905;1;401
2028;0;6547.269043;3159.863037;2.068571329;1;401
2028.25;0;6599.885742;3234.818359;2.03571415;1;401
2028.5;0.021130625;6652.50293;3309.773926;2.007499933;1;401
2028.75;0.263508916;7006.720703;3480.532959;1.980000019;1;401
2029;0.292254448;7360.938965;3651.291992;2.015714169;1;401
2029.25;0.231353775;7259.272949;3633.263672;1.988571405;1;401
2029.5;0.251394391;7157.606934;3615.235107;1.978749991;2;401
2029.75;0.023663126;7083.605957;3524.961426;2.029999971;2;401
2030;0;7009.604981;3434.687988;2.039999962;2;401
2030.25;0;7094.616211;3431.244141;2.057142735;2;401
2030.5;0.008898483;7179.62793;3427.800049;2.089999914;2;401
2030.75;0;7062.523926;3445.292481;2.059999943;2;401
2031;0;6945.419922;3462.784912;2.007142782;2;401
2031.25;0.036793806;7017.407227;3528.216309;1.991428614;2;401
2031.5;0.34868443;7089.394043;3593.647949;1.970000029;2;401
2031.75;0.576721013;7227.772461;3664.088379;1.956250072;2;401
2032;0.40855372;7366.150879;3734.529053;1.970000029;2;401
2032.25;0.045103509;7395.755371;3672.818848;2.019999981;2;401
2032.5;0.206894636;7425.359863;3611.108887;2.054999828;2;401
2032.75;0.653569758;7473.444336;3619.646973;2.074999809;2;401
2033;0.300141066;7521.528809;3628.185059;2.072499991;2;401
2033.25;0;7130.176758;3465.889648;2.046249867;2;401
2033.5;0;6738.825195;3303.593994;2.039999962;2;401
2033.75;0;6723.842773;3292.756836;2.076249838;2;401
2034;0;6708.859863;3281.919922;2.042500019;2;401
2034.25;0;6740.035156;3318.563477;2.019999981;2;401
2034.5;0;6771.210938;3355.207031;2.019999981;2;401
2034.75;0;6756.057617;3351.657959;2.019999981;2;401
2035;0;6740.903809;3348.108887;2.009999991;2;401
2035.25;0;6834.186523;3373.141113;2.04285717;2;401
2035.5;0;6927.469238;3398.173096;2.037499905;2;401
2035.75;0.262729138;6994.544922;3517.740723;1.973749995;2;401
2036;0.241189063;7061.620117;3637.308106;1.940000057;2;401
2036.25;0.009316946;7067.367188;3596.361572;1.938571453;2;401
2036.5;0;7073.11377;3555.415039;1.99000001;2;401
2036.75;0;6957.688477;3485.575195;2.019999981;2;401
2037;0;6842.263184;3415.735107;2.007142782;2;401
2037.25;0;6853.197266;3441.196045;1.995714307;2;401
2037.5;0;6864.130859;3466.656982;1.980000019;2;401
2037.75;0;7145.771484;3666.035156;1.947499991;2;401
2038;0.073294617;7427.412109;3865.413086;1.923749924;2;401
2038.25;1.270426989;8610.162109;4397.615234;1.948571444;2;401
2038.5;5.298936367;9792.911133;4929.817871;1.99000001;2;401
2038.75;3.810323238;9241.765625;4750.449219;1.897500038;2;401
2039;1.122234941;8690.620117;4571.080078;1.899999976;2;401
2039.25;0.035176572;7863.997559;4070.715088;1.927142859;2;401
2039.5;0;7037.375;3570.350098;1.971250057;2;401
2039.75;0;7015.641602;3546.939941;2.009999991;2;401
2040;0.086632252;6993.908203;3523.530029;1.983749986;2;401
2040.25;0.224604577;7182.412598;3615.468506;1.970000029;2;401
2040.5;0;7370.916992;3707.406982;1.99000001;2;401
2040.75;0;7300.321289;3693.653809;1.970000029;2;401
2041;0.030886598;7229.726074;3679.900879;1.962500095;2;401
2041.25;0.230057269;7455.120606;3868.424316;1.960000038;2;401
2041.5;0.487124562;7680.515137;4056.947998;1.891250014;2;401
2041.75;0.461197496;7944.956055;4006.48291;1.96875;2;401
2042;0.185471192;8209.396484;3956.018066;2.068749905;2;401
2042.25;0.026028963;7910.845703;3843.70459;1.998571396;2;401
2042.5;0.112573236;7612.294922;3731.391113;2.039999962;2;401
2042.75;0.44305107;7590.830078;3796.416504;1.962500095;2;401
2043;0.492662013;7569.365234;3861.441895;1.960000038;2;401
2043.25;0.538867891;7707.28125;4077.704834;1.954285741;2;401
2043.5;0.983188868;7845.196777;4293.967773;1.825714231;2;402
2043.75;1.789335847;8148.490234;4658.717285;1.759999991;2;402
2044;2.806574106;8451.783203;5023.466797;1.687142849;2;402
2044.25;6.584947586;8600.789063;5027.937988;1.625714302;2;402
2044.5;7.203631878;8749.795898;5032.40918;1.734285712;2;402
2044.75;7.731789112;8425.161133;4663.473145;1.919999957;2;402
2045;4.917909145;8100.526856;4294.537109;1.887500048;2;402
2045.25;1.512442589;8272.844727;4264.865234;1.951428652;2;402
2045.5;1.130994558;8445.162109;4235.192871;1.998571396;2;402
2045.75;1.510226488;8275.173828;4205.772461;1.940000057;2;402
2046;0.996297836;8105.186035;4176.352051;1.938750029;2;402
2046.25;0.750210345;7943.77832;4118.688965;1.93428576;2;402
2046.5;0.991319239;7782.370117;4061.025879;1.919999957;2;402
2046.75;1.057036042;8236.361328;4182.288086;1.909999967;2;402
2047;1.11559093;8690.352539;4303.549805;2.019999981;2;402
2047.25;1.699316382;8919.980469;4724.796875;1.820000053;2;402
2047.5;3.233691454;9149.607422;5146.043945;1.779999971;2;402
2047.75;6.842879772;9657.473633;5300.437988;1.803749919;2;402
2048;16.27291679;10165.33984;5454.832031;1.861250043;2;402
2048.25;17.5006218;9908.755859;5419.687012;1.86500001;2;402
2048.5;5.351632595;9652.171875;5384.541992;1.787499905;2;402
2048.75;1.089836478;8556.794922;4582.328613;1.815000057;2;401
2049;0.04764501;7461.416992;3780.11499;1.972499967;2;401
2049.25;0;6968.116211;3391.024414;2.119999886;2;401
2049.5;0;6474.815918;3001.934082;2.157142878;2;401
2049.75;0;6526.568848;3201.959961;2.085000038;2;401
2050;0.047856908;6578.321777;3401.986084;1.931249976;2;401
2050.25;0.120315887;7000.945313;3587.3396;1.922857165;2;401
2050.5;0.165795267;7423.568848;3772.693115;1.964285731;2;401
2050.75;0.262905002;7367.398926;3679.669434;1.950000048;2;401
2051;0.199653089;7311.229004;3586.645996;2.039999962;2;401
2051.25;0.12110965;7194.657227;3589.123047;2.009999991;2;401
2051.5;0.304736823;7078.084961;3591.600098;1.970000029;2;401
2051.75;0.51543957;7487.876465;3864.095459;1.840000033;2;401
2052;1.64001894;7897.667969;4136.59082;1.909999967;2;401
2052.25;1.877523542;7689.941895;4025.61084;1.931428552;2;401
2052.5;0.448829532;7482.21582;3914.631104;1.909999967;2;401
2052.75;0.099946588;7195.690918;3688.553223;1.940000057;2;401
2053;0;6909.166016;3462.475098;1.997499943;2;401
2053.25;0;6960.930664;3507.635498;1.99000001;2;401
2053.5;0.040125441;7012.695801;3552.795898;1.971428633;2;401
2053.75;0.145243898;7034.748047;3591.04834;1.940000057;2;401
2054;0.115676276;7056.799805;3629.301025;1.943750024;2;401
2054.25;0;7044.645508;3589.520508;1.950000048;2;401
2054.5;0;7032.491211;3549.73999;1.980000019;2;401
2054.75;0;7006.109375;3505.599121;1.992500067;2;401
2055;0;6979.728027;3461.458008;2.014999867;2;401
2055.25;0;6958.359375;3439.161133;2.019999981;2;401
2055.5;0;6936.990234;3416.864014;2.029999971;2;401
2055.75;0.003484615;6895.439453;3471.316406;1.996250033;2;401
2056;0.114900395;6853.88916;3525.769043;1.94750011;2;401
2056.25;0.379799038;7263.887695;3802.424561;1.886250019;2;401
2056.5;1.148939848;7673.886231;4079.080078;1.882857084;2;401
2056.75;1.857133389;8131.759766;4351.712891;1.899999976;2;401
2057;1.274286389;8589.632813;4624.345215;1.857500076;2;401
2057.25;0.19414182;7816.604004;4161.515137;1.899999976;2;401
2057.5;0.130494028;7043.575195;3698.685059;1.902857065;2;401
2057.75;0.271468282;7081.739258;3673.123047;1.96875;2;401
2058;0.354005605;7119.902832;3647.561035;1.953750014;2;401
